"","reg_id","short_title","long_title","xml_url","ConsolidationDate","RegistrationDate","LastAmendedDate","enablingauthority","repealed","incorp_references","wordcount","PRESCRIPTIVITY_prescriptions_RawCount","PRESCRIPTIVITY_permissions_RawCount","PRESCRIPTIVITY_prescriptions_Index","PRESCRIPTIVITY_permissions_Index","PRESCRIPTIVITY_Index","FLEXIBILITY_exceptions_RawCount","FLEXIBILITY_discretions_RawCount","FLEXIBILITY_exceptions_Index","FLEXIBILITY_discretions_Index","COMPLEXITY_legal_jargon_RawCount","COMPLEXITY_legal_jargon_Index","COMPLEXITY_cross_referencing_RawCount","COMPLEXITY_cross_referencing_Index","AGE_DaysLastModified","AGE_outdated_words_RawCounts","AGE_outdated_words_Index"
"1350","SOR/2010-68",NA,"Mortgage Insurance Business (Banks, Authorized Foreign Banks, Trust and Loan Companies, Retail Associations, Canadian Insurance Companies and Canadian Societies) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-68.xml",NA,"2010-3-25",2010-03-25,"BANK ACT,COOPERATIVE CREDIT ASSOCIATIONS ACT,INSURANCE COMPANIES ACT,TRUST AND LOAN COMPANIES ACT","no","0",755,3,2,0.397350993377483,0.264900662251656,1.33333333333333,1,2,0.132450331125828,0.264900662251656,1,0.132450331125828,21,2.78145695364238,3116,1,0.132450331125828
"1351","SOR/2010-69",NA,"Mortgage Insurance Disclosure (Banks, Authorized Foreign Banks, Trust and Loan Companies, Retail Associations, Canadian Insurance Companies and Canadian Societies) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-69.xml",NA,"2010-3-25",2010-03-25,"BANK ACT,COOPERATIVE CREDIT ASSOCIATIONS ACT,INSURANCE COMPANIES ACT,TRUST AND LOAN COMPANIES ACT","no","0",1811,9,0,0.496963003865268,0,10,3,4,0.165654334621756,0.220872446162341,0,0,55,3.03699613473219,3116,0,0
"1352","SOR/2010-83",NA,"Fire and Boat Drills Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-83.xml",NA,"2010-4-22",2010-04-22,"CANADA SHIPPING ACT, 2001","no","2",4563,111,9,2.43261012491782,0.19723865877712,11.2,6,6,0.131492439184747,0.131492439184747,0,0,51,1.11768573307035,3088,15,0.328731097961867
"1353","SOR/2010-84",NA,"Regulations Implementing the United Nations Resolution on Eritrea","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-84.xml",NA,"2010-4-22",2010-04-22,"UNITED NATIONS ACT","no","1",1793,17,4,0.948131622978249,0.223089793641941,3.6,1,5,0.0557724484104852,0.278862242052426,1,0.0557724484104852,27,1.5058561070831,3088,7,0.390407138873397
"1354","SOR/2010-88",NA,"Renewable Fuel Used as Ships<U+2019> Stores Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-88.xml",NA,"2010-4-22",2010-04-22,"CUSTOMS TARIFF","no","0",305,0,2,0,0.655737704918033,0.333333333333333,0,1,0,0.327868852459016,0,0,0,0,3088,1,0.327868852459016
"1355","SOR/2010-90",NA,"Motor Vehicle Restraint Systems and Booster Seats Safety Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-90.xml",NA,"2010-4-29",2010-04-29,"MOTOR VEHICLE SAFETY ACT","no","13",20037,230,30,1.14787642860708,0.14972301242701,7.45161290322581,56,2,0.279482956530419,0.00998153416180067,1,0.00499076708090033,211,1.05305185406997,3081,31,0.15471377950791
"1356","SOR/2010-91",NA,"Small Vessel Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-91.xml",NA,"2010-4-29",2010-04-29,"CANADA SHIPPING ACT, 2001","no","22",23331,356,75,1.52586687240153,0.321460717500321,4.69736842105263,72,41,0.308602288800309,0.175731858900176,7,0.03000300030003,135,0.578629291500579,3081,35,0.15001500150015
"1357","SOR/2010-99",NA,"Nova Scotia HST Regulations, 2010","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2010-99.xml",NA,"2010-4-29",2010-04-29,"EXCISE TAX ACT","no","0",5235,31,14,0.592168099331423,0.267430754536772,2.13333333333333,23,9,0.439350525310411,0.171919770773639,7,0.133715377268386,162,3.0945558739255,3081,11,0.210124164278892
"1358","SOR/2011-10",NA,"Marine Spark-Ignition Engine, Vessel and Off-road Recreational Vehicle Emission Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-10.xml",NA,"2011-2-4",2011-02-04,"CANADIAN ENVIRONMENTAL PROTECTION ACT, 1999","no","1",11988,74,40,0.617283950617284,0.333667000333667,1.82926829268293,11,10,0.0917584250917584,0.0834167500834168,11,0.0917584250917584,341,2.84451117784451,2800,17,0.141808475141808
"1360","SOR/2011-108",NA,"Indemnification and Advances Regulations for Directors and Officers of Crown Corporations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-108.xml",NA,"2011-4-20",2011-04-20,"FINANCIAL ADMINISTRATION ACT","no","0",1301,16,5,1.22982321291314,0.384319754035357,2.83333333333333,2,3,0.153727901614143,0.230591852421214,0,0,9,0.691775557263643,2725,16,1.22982321291314
"1361","SOR/2011-114",NA,"Special Economic Measures (Syria) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-114.xml",NA,"2011-5-24",2011-05-24,"SPECIAL ECONOMIC MEASURES ACT","no","12",2029,13,3,0.640709709216363,0.147856086742238,3.5,7,7,0.344997535731888,0.344997535731888,5,0.246426811237063,31,1.52784622966979,2691,7,0.344997535731888
"1363","SOR/2011-119",NA,"Specific Claims Tribunal Rules of Practice and Procedure","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-119.xml",NA,"2011-6-3",2011-06-03,"SPECIFIC CLAIMS TRIBUNAL ACT","no","0",6182,106,53,1.71465545131026,0.857327725655128,1.98148148148148,23,5,0.372047880944678,0.0808799741184083,4,0.0647039792947266,25,0.404399870592041,2681,94,1.52054351342608
"1364","SOR/2011-121",NA,"British Columbia HST Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-121.xml",NA,"2011-6-9",2011-06-09,"EXCISE TAX ACT","no","0",2840,9,5,0.316901408450704,0.176056338028169,1.66666666666667,5,10,0.176056338028169,0.352112676056338,1,0.0352112676056338,151,5.3169014084507,2675,7,0.246478873239437
"1365","SOR/2011-122",NA,"Royal Canadian Mounted Police (Dependants) Pension Fund Increase in Benefits Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-122.xml",NA,"2011-6-10",2011-06-10,"ROYAL CANADIAN MOUNTED POLICE PENSION CONTINUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",190,4,0,2.10526315789474,0,5,0,0,0,0,0,0,0,0,2674,3,1.57894736842105
"1367","SOR/2011-131",NA,"CCOFTA Rules of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-131.xml",NA,"2011-6-23",2011-06-23,"CUSTOMS TARIFF","no","0",121,0,0,0,0,1,0,0,0,0,0,0,2,1.65289256198347,2661,0,0
"1368","SOR/2011-132",NA,"CCOFTA Rules of Origin for Casual Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-132.xml",NA,"2011-6-23",2011-06-23,"CUSTOMS TARIFF","no","0",170,0,1,0,0.588235294117647,0.5,0,0,0,0,0,0,1,0.588235294117647,2661,0,0
"1369","SOR/2011-133",NA,"CCOFTA Tariff Preference Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-133.xml",NA,"2011-6-23",2011-06-23,"CUSTOMS TARIFF","no","0",256,0,1,0,0.390625,0.5,0,0,0,0,0,0,2,0.78125,2661,0,0
"1370","SOR/2011-139",NA,"Establishing Timelines for Comprehensive Studies Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-139.xml",NA,"2011-6-23",2011-06-23,"CANADIAN ENVIRONMENTAL ASSESSMENT ACT","no","0",490,6,1,1.22448979591837,0.204081632653061,3.5,2,3,0.408163265306122,0.612244897959184,0,0,10,2.04081632653061,2661,1,0.204081632653061
"1371","SOR/2011-142",NA,"Regulations Designating a Body for the Purposes of Paragraph 91(2)(c) of the Immigration and Refugee Protection Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-142.xml",NA,"2011-6-28",2011-06-28,"IMMIGRATION AND REFUGEE PROTECTION ACT","no","0",281,0,2,0,0.711743772241993,0.333333333333333,0,0,0,0,0,0,6,2.13523131672598,2656,0,0
"1374","SOR/2011-167",NA,"Special Economic Measures (Democratic People<U+2019>s Republic of Korea) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-167.xml",NA,"2011-08-11",2011-08-11,"SPECIAL ECONOMIC MEASURES ACT","no","1",1181,17,0,1.43945808636749,0,18,12,2,1.01608806096528,0.169348010160881,5,0.423370025402202,18,1.52413209144793,2612,12,1.01608806096528
"1376","SOR/2011-17",NA,"Toys Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-17.xml",NA,"2011-2-4",2011-02-04,"CANADA CONSUMER PRODUCT SAFETY ACT","no","7",3345,82,6,2.45142002989537,0.179372197309417,11.8571428571429,9,12,0.269058295964126,0.358744394618834,0,0,22,0.657698056801196,2800,8,0.239162929745889
"1377","SOR/2011-170",NA,"Public Servants Disclosure Protection Tribunal Rules of Procedure","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-170.xml",NA,"2011-8-30",2011-08-30,"PUBLIC SERVANTS DISCLOSURE PROTECTION ACT","no","1",3920,48,32,1.22448979591837,0.816326530612245,1.48484848484849,8,0,0.204081632653061,0,2,0.0510204081632653,34,0.86734693877551,2593,26,0.663265306122449
"1378","SOR/2011-177",NA,"Tobacco Products Labelling Regulations (Cigarettes and Little Cigars)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-177.xml",NA,"2011-9-22",2011-09-22,"TOBACCO ACT","no","1",3806,64,9,1.68155543878087,0.23646873357856,6.5,11,9,0.289017341040462,0.23646873357856,0,0,41,1.077246452969,2570,12,0.315291644771414
"1379","SOR/2011-178",NA,"Promotion of Tobacco Products and Accessories Regulations (Prohibited Terms)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-178.xml",NA,"2011-9-22",2011-09-22,"TOBACCO ACT","no","0",558,8,0,1.4336917562724,0,9,1,1,0.17921146953405,0.17921146953405,0,0,3,0.537634408602151,2570,9,1.61290322580645
"1384","SOR/2011-201",NA,"Financing Secured by Other Revenues Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-201.xml",NA,"2011-9-30",2011-09-30,"FIRST NATIONS FISCAL AND STATISTICAL MANAGEMENT ACT","no","0",2650,23,2,0.867924528301887,0.0754716981132075,8,8,1,0.30188679245283,0.0377358490566038,1,0.0377358490566038,119,4.49056603773585,2562,4,0.150943396226415
"1385","SOR/2011-203",NA,"Voyage Data Recorder Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-203.xml",NA,"2011-9-30",2011-09-30,"CANADA SHIPPING ACT, 2001","no","6",2001,29,3,1.44927536231884,0.149925037481259,7.5,5,2,0.249875062468766,0.0999500249875062,5,0.249875062468766,25,1.24937531234383,2562,0,0
"1386","SOR/2011-204",NA,"Order Designating Saskatchewan for the Purposes of the Criminal Interest Rate Provisions of the Criminal Code","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-204.xml",NA,"2011-9-30",2011-09-30,"CRIMINAL CODE","no","0",100,0,0,0,0,1,0,0,0,0,0,0,3,3,2562,0,0
"1388","SOR/2011-215",NA,"Fruit Remission Order, 2011","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-215.xml",NA,"2011-9-30",2011-09-30,"CUSTOMS TARIFF","no","0",104,0,0,0,0,1,0,0,0,0,0,0,0,0,2562,0,0
"1390","SOR/2011-223",NA,"Canada Not-for-profit Corporations Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-223.xml",NA,"2011-10-6",2011-10-06,"CANADA NOT-FOR-PROFIT CORPORATIONS ACT","no","4",7399,49,32,0.662251655629139,0.43249087714556,1.51515151515152,13,8,0.175699418840384,0.10812271928639,94,1.27044195161508,259,3.50047303689688,2556,37,0.500067576699554
"1392","SOR/2011-230",NA,"Prescribed Entities and Classes of Mortgages and Hypothecs Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-230.xml",NA,"2011-10-21",2011-10-21,"INTEREST ACT","no","0",113,0,0,0,0,1,0,0,0,0,0,0,1,0.884955752212389,2541,0,0
"1393","SOR/2011-237",NA,"Ballast Water Control and Management Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-237.xml",NA,"2011-10-27",2011-10-27,"CANADA SHIPPING ACT, 2001","no","2",3745,32,7,0.854472630173565,0.186915887850467,4.125,23,8,0.61415220293725,0.213618157543391,2,0.0534045393858478,43,1.14819759679573,2535,1,0.0267022696929239
"1403","SOR/2011-269",NA,"Allocation Method Order (2012) <U+2014> Softwood Lumber Products","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-269.xml",NA,"2011-11-21",2011-11-21,"EXPORT AND IMPORT PERMITS ACT","no","0",2186,12,5,0.548947849954254,0.228728270814273,2.16666666666667,4,2,0.182982616651418,0.0914913083257091,1,0.0457456541628545,44,2.0128087831656,2510,1,0.0457456541628545
"1404","SOR/2011-292",NA,"Internet Child Pornography Reporting Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-292.xml",NA,"2011-12-6",2011-12-06,"AN ACT RESPECTING THE MANDATORY REPORTING OF INTERNET CHILD PORNOGRAPHY BY PERSONS WHO PROVIDE AN INTERNET SERVICE","no","0",997,14,1,1.40421263791374,0.100300902708124,7.5,0,4,0,0.401203610832497,7,0.702106318956871,16,1.60481444332999,2495,1,0.100300902708124
"1405","SOR/2011-317",NA,"Assessment of Pension Plans Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-317.xml",NA,"2011-12-16",2011-12-16,"OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS ACT,PENSION BENEFITS STANDARDS ACT, 1985","no","1",1340,3,1,0.223880597014925,0.0746268656716418,2,0,0,0,0,0,0,50,3.73134328358209,2485,65,4.85074626865672
"1406","SOR/2011-318",NA,"Canadian Aviation Security Regulations, 2012","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-318.xml",NA,"2011-12-16",2011-12-16,"AERONAUTICS ACT","no","2",50113,696,70,1.38886117374733,0.139684313451599,9.81690140845071,166,106,0.331251371899507,0.211521960369565,71,0.141679803643765,408,0.814159998403608,2485,374,0.746313331869974
"1407","SOR/2011-33",NA,"British Columbia Cranberry Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-33.xml",NA,"2011-2-10",2011-02-10,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",262,0,4,0,1.52671755725191,0.2,0,0,0,0,0,0,1,0.381679389312977,2794,1,0.381679389312977
"1408","SOR/2011-51",NA,"Regulations Implementing the United Nations Resolutions and Imposing Special Economic Measures on Libya ","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-51.xml",NA,"2011-2-27",2011-02-27,"SPECIAL ECONOMIC MEASURES ACT,UNITED NATIONS ACT","no","3",3416,28,10,0.819672131147541,0.292740046838408,2.63636363636364,16,5,0.468384074941452,0.146370023419204,2,0.0585480093676815,53,1.55152224824356,2777,11,0.322014051522248
"1410","SOR/2011-55",NA,"Security Interest (GST/HST) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-55.xml",NA,"2011-3-3",2011-03-03,"EXCISE TAX ACT","no","0",461,1,0,0.216919739696312,0,2,0,2,0,0.433839479392625,4,0.867678958785249,24,5.2060737527115,2773,1,0.216919739696312
"1411","SOR/2011-57",NA,"Credit for Provincial Relief (HST) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-57.xml",NA,"2011-3-3",2011-03-03,"EXCISE TAX ACT","no","1",1744,12,12,0.688073394495413,0.688073394495413,1,2,4,0.114678899082569,0.229357798165138,0,0,55,3.15366972477064,2773,12,0.688073394495413
"1413","SOR/2011-65",NA,"Conversion from Analog to Digital Television Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-65.xml",NA,"2011-3-10",2011-03-10,"BROADCASTING ACT","no","1",647,6,4,0.927357032457496,0.618238021638331,1.4,2,0,0.309119010819165,0,0,0,3,0.463678516228748,2766,4,0.618238021638331
"1414","SOR/2011-7",NA,"Regulations Respecting Prescribed Brands of Manufactured Tobacco and Prescribed Cigarettes","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-7.xml",NA,"2011-2-4",2011-02-04,"EXCISE ACT, 2001","no","0",120,0,0,0,0,1,0,0,0,0,0,0,4,3.33333333333333,2800,1,0.833333333333333
"1415","SOR/2011-78",NA,"Freezing Assets of Corrupt Foreign Officials (Tunisia) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-78.xml",NA,"2011-3-23",2011-03-23,"FREEZING ASSETS OF CORRUPT FOREIGN OFFICIALS ACT","no","5",152,1,0,0.657894736842105,0,2,0,0,0,0,1,0.657894736842105,3,1.97368421052632,2753,0,0
"1416","SOR/2011-79",NA,"Fees in Respect of Drugs and Medical Devices Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-79.xml",NA,"2011-3-25",2011-03-25,"FINANCIAL ADMINISTRATION ACT","no","0",8700,23,8,0.264367816091954,0.0919540229885057,2.66666666666667,35,3,0.402298850574713,0.0344827586206897,7,0.0804597701149425,218,2.50574712643678,2751,8,0.0919540229885057
"1417","SOR/2011-86",NA,"Fort William First Nation Sawmill Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-86.xml",NA,"2011-3-25",2011-03-25,"FIRST NATIONS COMMERCIAL AND INDUSTRIAL DEVELOPMENT ACT","no","0",756,6,1,0.793650793650794,0.132275132275132,3.5,6,1,0.793650793650794,0.132275132275132,0,0,0,0,2751,0,0
"1418","SOR/2011-87",NA,"Aviation Occupational Health and Safety Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-87.xml",NA,"2011-3-25",2011-03-25,"CANADA LABOUR CODE","no","14",14615,239,29,1.63530619226822,0.198426274375641,8,19,92,0.130003421142662,0.629490249743414,9,0.0615805679096818,129,0.88265480670544,2751,42,0.287375983578515
"1419","SOR/2011-90",NA,"Release and Environmental Emergency Notification Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-90.xml",NA,"2011-3-25",2011-03-25,"CANADIAN ENVIRONMENTAL PROTECTION ACT, 1999","no","1",269,2,0,0.743494423791822,0,3,0,1,0,0.371747211895911,0,0,8,2.97397769516729,2751,0,0
"1420","SOR/2011-91",NA,"Deposit Out of the Normal Course of Events Notification Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-91.xml",NA,"2011-3-25",2011-03-25,"FISHERIES ACT","no","0",236,2,0,0.847457627118644,0,3,0,1,0,0.423728813559322,1,0.423728813559322,10,4.23728813559322,2751,0,0
"1421","SOR/2011-98",NA,"Deposit Type Instruments Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-98.xml",NA,"2011-3-25",2011-03-25,"COOPERATIVE CREDIT ASSOCIATIONS ACT,BANK ACT,TRUST AND LOAN COMPANIES ACT","no","0",1170,15,10,1.28205128205128,0.854700854700855,1.45454545454545,4,4,0.341880341880342,0.341880341880342,2,0.170940170940171,22,1.88034188034188,2751,13,1.11111111111111
"1422","SOR/2011-99",NA,"Registered Products Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2011-99.xml",NA,"2011-3-25",2011-03-25,"COOPERATIVE CREDIT ASSOCIATIONS ACT,BANK ACT,TRUST AND LOAN COMPANIES ACT","no","0",835,9,2,1.07784431137725,0.239520958083832,3.33333333333333,4,1,0.479041916167665,0.119760479041916,2,0.239520958083832,29,3.47305389221557,2751,22,2.63473053892216
"1423","SOR/2012-113",NA,"Crown Share Adjustment Payments Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-113.xml",NA,"2012-6-1",2012-06-01,"CANADA-NOVA SCOTIA OFFSHORE PETROLEUM RESOURCES ACCORD IMPLEMENTATION ACT","no","1",2688,21,3,0.78125,0.111607142857143,5.5,1,3,0.037202380952381,0.111607142857143,2,0.0744047619047619,54,2.00892857142857,2317,14,0.520833333333333
"1424","SOR/2012-123",NA,"<U+201C>SeaRose FPSO<U+201D> Repair or Alteration Remission Order, 2012","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-123.xml",NA,"2012-6-8",2012-06-08,"CUSTOMS TARIFF","no","0",121,1,0,0.826446280991736,0,2,0,0,0,0,0,0,0,0,2310,0,0
"1426","SOR/2012-138",NA,"Firearms Information Regulations (Non-restricted Firearms)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-138.xml",NA,"2012-6-29",2012-06-29,"FIREARMS ACT","no","0",124,3,1,2.41935483870968,0.806451612903226,2,0,0,0,0,0,0,0,0,2289,2,1.61290322580645
"1427","SOR/2012-139",NA,"Wastewater Systems Effluent Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-139.xml",NA,"2012-6-29",2012-06-29,"FISHERIES ACT","no","26",14769,114,53,0.771887060735324,0.358859773850633,2.12962962962963,11,27,0.0744803304218295,0.182815356489945,6,0.0406256347755434,510,3.45317895592119,2289,49,0.331776017333604
"1428","SOR/2012-146",NA,"Cost Recovery Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-146.xml",NA,"2012-7-6",2012-07-06,"CANADIAN ENVIRONMENTAL ASSESSMENT ACT, 2012","no","2",259,0,0,0,0,1,2,0,0.772200772200772,0,0,0,8,3.08880308880309,2282,2,0.772200772200772
"1429","SOR/2012-147",NA,"Regulations Designating Physical Activities","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-147.xml",NA,"2012-7-6",2012-07-06,"CANADIAN ENVIRONMENTAL ASSESSMENT ACT, 2012","no","1",1041,3,0,0.288184438040346,0,4,1,1,0.0960614793467819,0.0960614793467819,0,0,26,2.49759846301633,2282,6,0.576368876080692
"1430","SOR/2012-148",NA,"Prescribed Information for the Description of a Designated Project Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-148.xml",NA,"2012-7-6",2012-07-06,"CANADIAN ENVIRONMENTAL ASSESSMENT ACT, 2012","no","0",129,1,0,0.775193798449612,0,2,0,0,0,0,0,0,8,6.2015503875969,2282,0,0
"1431","SOR/2012-149",NA,"Administrative Monetary Penalties Regulations (International Bridges and Tunnels)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-149.xml",NA,"2012-7-9",2012-07-09,"INTERNATIONAL BRIDGES AND TUNNELS ACT","no","1",289,0,2,0,0.692041522491349,0.333333333333333,0,0,0,0,0,0,6,2.07612456747405,2279,4,1.3840830449827
"1432","SOR/2012-152",NA,"Wheat and Barley Research, Market Development and Technical Assistance Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-152.xml",NA,"2012-7-26",2012-07-26,"CANADA GRAIN ACT","no","0",418,7,2,1.67464114832536,0.478468899521531,2.66666666666667,1,1,0.239234449760766,0.239234449760766,0,0,3,0.717703349282297,2262,2,0.478468899521531
"1433","SOR/2012-160",NA,"General Export Permit No. 45 <U+2014> Cryptography for the Development or Production of a Product","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-160.xml",NA,"2012-7-31",2012-07-31,"EXPORT AND IMPORT PERMITS ACT","no","0",1293,2,3,0.154679040989946,0.232018561484919,0.75,3,2,0.232018561484919,0.154679040989946,0,0,26,2.0108275328693,2257,7,0.541376643464811
"1434","SOR/2012-167",NA,"Reduction of Carbon Dioxide Emissions from Coal-fired Generation of Electricity Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-2012-167.xml",NA,"2012-8-30",2012-08-30,"CANADIAN ENVIRONMENTAL PROTECTION ACT, 1999","no","21",12997,83,31,0.638608909748403,0.238516580749404,2.625,8,15,0.0615526659998461,0.115411248749711,12,0.0923289989997692,363,2.79295221974302,2227,7,0.0538585827498654
